entry_number,entry_date,description,org_id
3587.0,2025-12-31 00:00:00,اجمالي المستحق للمقاول ( محمد خلف قراميد),d5789445-11e3-4ad6-9297-b565216751141
3588.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3589.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3590.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3591.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3592.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3593.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3594.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3595.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3596.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3597.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3598.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3599.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3600.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3601.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3602.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3603.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3604.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3605.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3606.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3607.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3608.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3609.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3610.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3611.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3612.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3613.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3614.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3615.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3616.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3617.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3618.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3619.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3620.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3621.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3622.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3623.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3624.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3625.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3626.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3627.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3628.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3629.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3630.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3631.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3632.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3633.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3634.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3635.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3636.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3637.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3638.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3639.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3640.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3641.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3642.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3643.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3644.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3645.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3646.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3648.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3649.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3650.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3651.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3652.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3653.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3654.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3655.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3656.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3657.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3658.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3659.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3660.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3661.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3662.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3663.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3664.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3665.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3666.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3667.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3668.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3669.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3670.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3671.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3672.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3673.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3674.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3675.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3676.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3677.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3678.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3679.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3680.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3681.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3682.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3683.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3684.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3685.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3686.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3687.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3688.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3689.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3690.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3691.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3692.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3693.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3694.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3695.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3696.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3697.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3698.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3699.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3700.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3701.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3702.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3703.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3704.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3705.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3706.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3707.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3708.0,2025-12-31 00:00:00,اجمالي التكاليف,d5789445-11e3-4ad6-9297-b565216751141
3709.0,2025-12-01 00:00:00,سياره الاستشاري شهر 11,d5789445-11e3-4ad6-9297-b565216751141
3710.0,2025-12-03 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
3711.0,2025-12-03 00:00:00, ايجار شقه المشرفين شهر 12+ 100 ج فاتوره مياه ,d5789445-11e3-4ad6-9297-b565216751141
3712.0,2025-12-06 00:00:00,48 لفه فايبر * 100,d5789445-11e3-4ad6-9297-b565216751141
3713.0,2025-12-06 00:00:00,عهدة موقع,d5789445-11e3-4ad6-9297-b565216751141
3714.0,2025-12-07 00:00:00,كابل لتوصيل الراوتر بالكمبيوتر,d5789445-11e3-4ad6-9297-b565216751141
3715.0,2025-12-07 00:00:00,متخلص رقم 33,d5789445-11e3-4ad6-9297-b565216751141
3716.0,2025-12-09 00:00:00, 2  قاروره مياه ,d5789445-11e3-4ad6-9297-b565216751141
3717.0,2025-12-10 00:00:00,من ح راس المال ( دفعه من ح رامي مقاول البناء ),d5789445-11e3-4ad6-9297-b565216751141
3718.0,2025-12-10 00:00:00,من ح راس المال ( دفعه من ح هاني ويف مورد الصحي ),d5789445-11e3-4ad6-9297-b565216751141
3719.0,2025-12-10 00:00:00,من ح راس المال ( دفعه من ح احمد عاطف مورد الحلوق ),d5789445-11e3-4ad6-9297-b565216751141
3720.0,2025-12-10 00:00:00,من ح راس المال ( دفعه من ح لبسيد رجب محاره  ),d5789445-11e3-4ad6-9297-b565216751141
3721.0,2025-12-10 00:00:00,تحويل لهيمكس ,d5789445-11e3-4ad6-9297-b565216751141
3722.0,2025-12-10 00:00:00,يوميه نحاته في عماره 25 + 35,d5789445-11e3-4ad6-9297-b565216751141
3723.0,2025-12-11 00:00:00,دفعه من سركي العماله ,d5789445-11e3-4ad6-9297-b565216751141
3724.0,2025-12-11 00:00:00,من ح راس المال ( دفعه من ح احمد عاطف مورد الحلوق ),d5789445-11e3-4ad6-9297-b565216751141
3725.0,2025-12-11 00:00:00,عهدة موقع,d5789445-11e3-4ad6-9297-b565216751141
3726.0,2025-12-11 00:00:00,الي ح راس المال ( رد جزء من سلفيه حياه كريمه ) ,d5789445-11e3-4ad6-9297-b565216751141
3727.0,2025-12-11 00:00:00,الي ح راس المال ( دفعه من ح الفاتراست لتوريد اللوحات الكهربائيه ) ,d5789445-11e3-4ad6-9297-b565216751141
3728.0,2025-12-13 00:00:00,فرمجه صب ميول خرسانه 44,d5789445-11e3-4ad6-9297-b565216751141
3729.0,2025-12-17 00:00:00,الي ح راس المال ( رد جزء من سلفيه حياه كريمه ) ,d5789445-11e3-4ad6-9297-b565216751141
3730.0,2025-12-17 00:00:00,ايجار شقه مهندس محمد شهر 12,d5789445-11e3-4ad6-9297-b565216751141
3731.0,2025-12-18 00:00:00,عهدة موقع,d5789445-11e3-4ad6-9297-b565216751141
3732.0,2025-12-18 00:00:00,مصاريف اداريه ( رواتب ),d5789445-11e3-4ad6-9297-b565216751141
3733.0,2025-12-19 00:00:00,من ح راس المال (  مصاريف عموميه واداريه ),d5789445-11e3-4ad6-9297-b565216751141
3734.0,2025-12-19 00:00:00, ( دفعه من ح هاني ويف مورد الصحي ),d5789445-11e3-4ad6-9297-b565216751141
3735.0,2025-12-22 00:00:00,مواصلات للشقه الجديده ذهاب وعوده  مرتين,d5789445-11e3-4ad6-9297-b565216751141
3736.0,2025-12-24 00:00:00,من ح راس المال (  مصاريف عموميه واداريه ),d5789445-11e3-4ad6-9297-b565216751141
3737.0,2025-12-24 00:00:00,من ح راس المال (  مصاريف عموميه واداريه ),d5789445-11e3-4ad6-9297-b565216751141
3738.0,2025-08-31 00:00:00,ايجار الهزاز لصب سقف الخامس 35,d5789445-11e3-4ad6-9297-b565216751141
3738.0,2025-12-24 00:00:00,مشوار للعاشر لايداع فلوس في حساب م مروه ,d5789445-11e3-4ad6-9297-b565216751141
3739.0,2025-09-01 00:00:00,دفعه من ح مستخلص / لودر ابومالك ,d5789445-11e3-4ad6-9297-b565216751141
3739.0,2025-12-25 00:00:00,من ح راس المال (  تمن بيع 31.960 طن خشب *16000 ),d5789445-11e3-4ad6-9297-b565216751141
3740.0,2025-09-06 00:00:00,دفعه من ح / توريد ابوعوده توريد رمل,d5789445-11e3-4ad6-9297-b565216751141
3740.0,2025-12-25 00:00:00,عهدة موقع,d5789445-11e3-4ad6-9297-b565216751141
3741.0,2025-09-07 00:00:00,اكراميات في الجهاز   + مصاريف بوفيه في الجهاز ,d5789445-11e3-4ad6-9297-b565216751141
3741.0,2025-12-25 00:00:00,الي ح راس المال ( رد جزء من سلفيه حياه كريمه ) ,d5789445-11e3-4ad6-9297-b565216751141
3742.0,2025-09-09 00:00:00,كيلو مسمار 3 سم صلب *85,d5789445-11e3-4ad6-9297-b565216751141
3742.0,2025-12-25 00:00:00,مواصلات الموظفين طوال الاسبوع,d5789445-11e3-4ad6-9297-b565216751141
3743.0,2025-09-11 00:00:00,اكراميه صب سقف التالت 39 + دروه 35,d5789445-11e3-4ad6-9297-b565216751141
3743.0,2025-12-27 00:00:00,دفعه من ح / الاتحاد العربي ,d5789445-11e3-4ad6-9297-b565216751141
3744.0,2025-09-13 00:00:00,رواتب الموظفين شهر 8,d5789445-11e3-4ad6-9297-b565216751141
3744.0,2025-12-29 00:00:00,مصاريف بوفيه ,d5789445-11e3-4ad6-9297-b565216751141
3745.0,2025-09-15 00:00:00,4 كيلو لازق 914 * 185,d5789445-11e3-4ad6-9297-b565216751141
3745.0,2025-12-31 00:00:00,شراء 4500 طوبه ( ال1000 بي 2050 ) لغرف التفتيش,d5789445-11e3-4ad6-9297-b565216751141
3746.0,2025-09-20 00:00:00,فرمجه عامود الرابع عماره 39,d5789445-11e3-4ad6-9297-b565216751141
3747.0,2025-09-21 00:00:00,بنزين للموقع ,d5789445-11e3-4ad6-9297-b565216751141
3748.0,2025-09-23 00:00:00, 2 قاروره مياه ,d5789445-11e3-4ad6-9297-b565216751141
3749.0,2025-09-24 00:00:00,مواصلات استاذ اسامه مع الخشب,d5789445-11e3-4ad6-9297-b565216751141
3750.0,2025-09-27 00:00:00,تحريب نصف لفه حديد ,d5789445-11e3-4ad6-9297-b565216751141
3751.0,2025-09-28 00:00:00,من ح النقديه ( باقي حساب منشاه عبد القادر للحديد ),d5789445-11e3-4ad6-9297-b565216751141
3752.0,2025-09-30 00:00:00,ادوات مكتبيه للاستشاري ( 2 علبه اقلام + علبه اقلام تحديد ) ,d5789445-11e3-4ad6-9297-b565216751141
3753.0,2025-10-02 00:00:00,قاروره مياه ,d5789445-11e3-4ad6-9297-b565216751141
3754.0,2025-10-05 00:00:00,اكراميات في الجهاز ,d5789445-11e3-4ad6-9297-b565216751141
3755.0,2025-10-05 00:00:00,الي ح النقديه ( وارد بيع خرده ),d5789445-11e3-4ad6-9297-b565216751141
3756.0,2025-10-07 00:00:00,سلفه من راتب احمد الغفير شهر 9,d5789445-11e3-4ad6-9297-b565216751141
3770.0,2024-01-25 00:00:00,اقفال وارد اضافات راس المال من المنصورة,d5789445-11e3-4ad6-9297-b565216751141
3771.0,2025-05-17 01:00:00,اقفال وارد اضافات راس المال من الخارج,d5789445-11e3-4ad6-9297-b565216751141
3772.0,2025-04-15 00:00:00,اقفال وارد اضافات راس المال من الخارج,d5789445-11e3-4ad6-9297-b565216751141
3773.0,2025-04-17 00:00:00,اقفال وارد اضافات راس المال من الخارج,d5789445-11e3-4ad6-9297-b565216751141
